gameId,gameConfig,start,end,text,speaker,trial,role,echo,description
R83tnLDcgGTD3F4SR,game25,226.62,227.62,Ha!,id73,4,S,NA,NA
R83tnLDcgGTD3F4SR,game25,227.62,228.62,Guitar? Guitar.,id72,4,L,NA,guitar
R83tnLDcgGTD3F4SR,game25,228.62,231.62,"I'll just- I'll just guess, okay?",id72,4,L,NA,NA
R83tnLDcgGTD3F4SR,game25,231.62,234.62,"Yeah, you can make your best guess.",R,4,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,234.62,236.62,Whatever you think [id73]'s describing.,R,4,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,236.62,238.62,That's okay.,R,4,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,238.62,241.62,"Let's try to use our words and help our friend guess, okay?",R,5,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,241.62,243.62,So now,R,5,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,241.62,243.62,What is he?,id72,5,S,NA,NA
R83tnLDcgGTD3F4SR,game25,243.62,246.62,"Now, [id73]'s guessing and you are going to explain what you see in the black box.",R,5,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,246.62,253.26,What is that?,id72,5,S,NA,NA
R83tnLDcgGTD3F4SR,game25,246.62,253.26,What do you think is? You explain what you think you see. Tell [id73] and Smurphy.,R,5,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,253.26,265.02,People.,id72,5,S,NA,people
R83tnLDcgGTD3F4SR,game25,265.02,271.98,"Okay, let's try to use our words to describe what we see. So, what do you see in this box?",R,5,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,265.02,271.98,A boat.,id73,6,S,NA,a boat
R83tnLDcgGTD3F4SR,game25,271.98,273.9,And you're going to touch the one that you think it is.,R,6,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,273.9,275.02,"See, there you go.",R,6,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,275.02,279.26,"Okay, now tell us what you see in the black box.",R,7,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,279.26,280.26,A people.,id72,7,S,NA,a people
R83tnLDcgGTD3F4SR,game25,280.26,282.26,Which one do you think it is?,R,7,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,282.26,284.26,See? There you go.,R,7,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,284.26,287.26,"Okay, now [id73]'s turn.",R,8,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,287.26,288.26,Tell us what you see.,R,8,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,288.26,292.26,A people carrying a box of dirt.,id73,8,S,NA,a people carrying a box of dirt
R83tnLDcgGTD3F4SR,game25,292.26,294.26,Good job.,R,8,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,294.26,299.26,His boat.,id72,9,S,NA,his boat
R83tnLDcgGTD3F4SR,game25,299.26,301.26,Now you tell us what's in the black box.,R,9,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,301.26,302.26,Boat.,id72,9,S,NA,boat
R83tnLDcgGTD3F4SR,game25,302.26,304.26,Awesome!,R,9,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,304.26,307.26,Keep going.,R,10,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,307.26,308.26,Person.,id73,10,S,NA,person
R83tnLDcgGTD3F4SR,game25,309.26,320.26,Now [id73] gets to guess and [id72] gets to tell.,R,11,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,320.26,321.26,What is it?,id72,11,S,NA,NA
R83tnLDcgGTD3F4SR,game25,321.26,323.26,What do you think it is?,R,11,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,323.26,326.26,That one's also a really hard one to guess.,id73,11,L,NA,NA
R83tnLDcgGTD3F4SR,game25,326.26,331.26,A rock rolling down from here.,id72,11,S,NA,a rock rolling down from here
R83tnLDcgGTD3F4SR,game25,331.26,335.26,Good job!,R,11,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,335.26,339.26,A boat.,id73,12,S,NA,a boat
R83tnLDcgGTD3F4SR,game25,339.26,343.26,"Touch it, good job.",R,12,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,343.26,345.26,But who's winning?,id72,12,L,NA,NA
R83tnLDcgGTD3F4SR,game25,345.26,348.26,You guys are working together to help Smurfi.,R,12,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,348.26,350.26,A people.,id72,13,S,NA,a people
R83tnLDcgGTD3F4SR,game25,350.26,353.26,Yay!,R,13,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,353.26,357.26,[id73]'s turn.,R,13,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,357.26,360.26,A person carrying a boat of dirt.,id73,14,S,NA,a person carrying a boat of dirt
R83tnLDcgGTD3F4SR,game25,360.26,367.26,Now [id73] guesses with Smurkey.,R,14,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,367.26,371.26,A rock rolling down the hill.,id72,15,S,NA,a rock rolling down the hill
R83tnLDcgGTD3F4SR,game25,371.26,373.26,Yay!,T,15,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,373.26,379.26,A person rolling down a wall.,id73,16,S,NA,a person rolling down a wall
R83tnLDcgGTD3F4SR,game25,383.26,387.26,"Good job, keep going.",R,16,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,387.26,389.26,A person.,id72,17,S,NA,a person
R83tnLDcgGTD3F4SR,game25,389.26,394.26,You're on a roll.,R,17,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,394.26,396.26,"Okay, now [id73], you tell us.",R,18,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,396.26,398.26,A boat.,id73,18,S,NA,a boat
R83tnLDcgGTD3F4SR,game25,398.26,401.26,"So eas- so easy, gosh.",id72,18,L,NA,NA
R83tnLDcgGTD3F4SR,game25,401.26,402.26,Touch it.,R,18,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,402.26,403.26,There you go.,R,18,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,403.26,404.26,There you go.,R,18,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,404.26,405.26,I went 100.,id72,18,L,NA,NA
R83tnLDcgGTD3F4SR,game25,405.26,406.26,You went 100.,id72,18,L,NA,NA
R83tnLDcgGTD3F4SR,game25,406.26,408.26,Now tell us.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,408.26,410.26,In the black box.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,410.26,414.26,People holding a box and a dirt is in the box.,id72,19,S,NA,people holding a box and a dirt is in the box
R83tnLDcgGTD3F4SR,game25,414.26,416.26,Yay!,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,416.26,418.26,I'm gonna get it snapped.,id73,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,418.26,419.26,Snap!,id73,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,419.26,420.26,Yeah.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,420.26,423.26,You guys finished the game so fast.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,423.26,424.26,Good job!,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,424.26,425.26,Let me see!,id72,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,425.26,426.26,Well let's wait.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,426.26,428.26,We're going to go back to the game room now.,R,19,NA,NA,NA
R83tnLDcgGTD3F4SR,game25,428.26,430.26,Thank you so much for playing my game.,R,19,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,0,2,Okay,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,0,2,Now?,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,2,9,"Alright, so we're going to play a super fun matching game, but before that we have to play a bubble popping game.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,9,10,I know.,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,10,18,"Yes, so you guys are going to touch the arrow on your screen and press and touch the bubbles to make them pop.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,18,19,I know.,apple123,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,19,21,"Good job, yeah, you guys know.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,21,23,Why do they have X's?,apple123,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,23,27,I think that's because you popped them to touch them to go away.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,27,30,Good job!,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,30,32,Now what.,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,32,35,I'm gonna wait for [apple123] to be done.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,35,39,"Great job, you both did amazing.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,39,44,"Okay, so now I'm going to explain the matching game and I'll give your iPads back after that.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,44,50,So we're gonna play a super fun matching game and the matching game is to help our friend Smurphy.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,50,52,Do you want to say hi to Smurphy?,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,52,53,"Hi, Smurphy.",pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,53,54,"Hi, [pear124].",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,54,56,"Hi, [apple123].",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,56,56.98,"So, in the game,",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,56.98,64.12,you both are going to see two pictures on your iPad screens okay one of you though is,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,64.12,68.86,gonna see a black box around one of your pictures if you have the black box,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,68.86,73.6,around your picture that means you're the teller and you're gonna tell Smurphy,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,73.6,78.74,and your other friend what you see on your screen if you have no black box,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,78.74,82.42,that means you're the guesser and you're gonna hold Smurphy and you and,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,82.42,86.38,you and Smurphy are gonna try and guess which picture has the black box around it,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,86.38,89.28,"Okay, but you guys will switch turns every time.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,89.7,91,So let's go over really quick.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,91.12,95.18,"If you have the black box around your picture, are you the guesser or the teller?",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,96.2,97.2,Teller.,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,97.44,98.24,"Teller, good job.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,98.8,103.76,"And if you do not have a black box and you're holding Smurphy, are you the teller or the guesser?",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,104.04,104.54,Guesser.,apple123,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,104.64,105.14,Guesser.,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,105.52,106.24,Good job.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,106.38,108.1,"Okay, so we can start the game now.",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,108.4,110.9,Can press the blue arrow on your screen.,R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,110.9,116.74,"Okay, who has the black box?",R,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,116.74,117.94,Not me.,pear124,NA,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,117.94,118.94,"It's you, [apple123].",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,118.94,122.52,"So you're going to be the teller and you're going to be the guesser, [pear124].",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,122.52,129.78,So you can tell Smurphy and [pear124] which picture has the box around it.,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,129.78,131.02,Can you describe to them?,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,131.02,132.52,The apple.,apple123,0,S,NA,the apple
KPBNaTzQ8rxDECjgD,game28,132.52,138.16,Can you guess which one?,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,138.16,139.16,Red.,pear124,0,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,139.16,140.88,"Oh, you're going to guess which picture it is.",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,140.88,143.6,"He just, what did you say it was?",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,143.94,144.24,Apple.,apple123,0,S,NA,apple
KPBNaTzQ8rxDECjgD,game28,144.62,145.98,"Okay, which one is that?",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,145.98,146.82,Apple.,pear124,0,L,NA,apple
KPBNaTzQ8rxDECjgD,game28,146.82,148.86,Pick it.,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,149.86,150.54,Touch it.,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,151.44,152.64,"Yay, good job.",R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,152.74,153.44,You guessed right.,R,0,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,153.74,156.1,"Okay, so now [apple123] is the guesser.",R,1,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,157.22,158.4,"And [pear124], you're the teller.",R,1,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,158.72,161.98,So you can tell [apple123] which picture has the box around it.,R,1,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,162.98,163.62,The dog.,pear124,1,S,NA,the dog
KPBNaTzQ8rxDECjgD,game28,166.62,167.74,Yay!,R,1,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,167.74,170.86,"Okay, so now you're the guesser, [pear124].",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,170.86,173.2,and you're the teller [apple123].,R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,174.16,177.62,The boat has the box.,apple123,2,S,NA,the boat
KPBNaTzQ8rxDECjgD,game28,177.62,179.26,Boat.,pear124,2,L,NA,boat
KPBNaTzQ8rxDECjgD,game28,179.26,182.06,So you have to touch it.,R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,183.42,185.1,"Yay, good job.",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,185.24,187.3,"Okay, now you're the guesser, [apple123].",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,187.9,190.74,What if we forget and you just push the different one?,pear124,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,191.54,192.14,Then it's okay.,R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,192.5,195.82,"If you press it wrong, you'll get a frowny face, but that's okay,",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,195.9,196.78,because we can try again.,R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,197.32,199,"If you press it good, you have a happy face.",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,200.08,200.84,"Okay, so.",R,2,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,200.84,202.84,So which one has the box around it?,R,3,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,202.84,204.84,The Christmas tree.,pear124,3,S,NA,the christmas tree
KPBNaTzQ8rxDECjgD,game28,204.84,207.84,Yay!,R,3,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,207.84,212.84,"Okay, now you're the guesser, [pear124], and you're the teller, [apple123].",R,3,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,212.84,214.84,The person.,apple123,4,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,214.84,219.84,Which one is that?,pear124,4,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,219.84,221.84,What did you say that?,R,4,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,221.84,222.84,The person.,apple123,4,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,222.84,226.84,But I just need to someone to tell me what's that.,pear124,4,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,226.84,228.84,What does the other thing look like?,R,4,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,228.84,231.84,I don't know.,apple123,4,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,233.84,235.84,"Yay, good job!",R,4,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,235.84,240.84,"Okay, now you're the guesser, [apple123], and you're the teller, [pear124].",R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,240.84,243.84,"Eh, I don't know.",pear124,5,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,244.84,247.84,What does that look like to you?,R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,247.84,248.84,This one.,pear124,5,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,248.84,249.84,What?,R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,249.84,253.84,Uh. Uhhh...the beaver.,pear124,5,S,NA,the beaver
KPBNaTzQ8rxDECjgD,game28,253.84,256.84,The- which one?,apple123,5,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,256.84,258.84,I don't see it? This one?,apple123,5,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,258.84,260.84,I don't know.,R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,264.84,266.84,"Oh, that's okay. We can try again.",R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,266.84,268.84,You got a frowny face.,pear124,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,268.84,270.84,It's okay. You're the guesser now and you're the teller.,R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,270.84,272.84,You can tell him which one has the black box.,R,5,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,272.84,274.84,Which one?,pear124,6,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,284.84,286.84,Can you tell him which one has the box around it?,R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,287.84,289.84,Do this one?,apple123,6,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,289.84,290.84,"Yeah, tell them.",R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,290.84,291.84,I don't know.,apple123,6,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,291.84,293.84,What does it look like?,R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,293.84,296.84,A person and vampire rat,apple123,6,S,NA,a person and vampire rat
KPBNaTzQ8rxDECjgD,game28,301.84,307.84,tell him what you see in the box. Did you hear him?,R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,307.84,309.84,Yeah.,pear124,6,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,309.84,310.84,Okay.,R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,310.84,314.84,He's going to press it.,pear124,6,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,314.84,315.84,"Yeah, help him press it.",R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,315.84,320.84,"Oh, but make sure you, yeah, touch it.",R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,320.84,324.84,"Yay, good job, you guys are doing so great.",R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,324.84,326.84,"Okay, now you're gonna be the guesser, [apple123],",R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,326.84,328.84,and you'll be the teller.,R,6,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,328.84,329.84,Uhhh.,pear124,7,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,329.84,330.84,Person.,pear124,7,S,NA,person
KPBNaTzQ8rxDECjgD,game28,334.84,337.84,Can you be more specific about the person?,R,7,NA,"Y, kind of",NA
KPBNaTzQ8rxDECjgD,game28,337.84,339.84,"That's okay, that's okay.",R,7,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,339.84,340.84,We'll try again.,R,7,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,340.84,342.84,"Okay, now you're gonna be the guester, [pear124].",R,7,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,342.84,344.84,"You'll be the teller, [apple123].",R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,344.84,347.84,Which one has the box around it?,R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,347.84,348.84,The...,apple123,8,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,348.84,350.84,Person.,apple123,8,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,350.84,352.84,What's the per...,R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,352.84,354.84,"Oh, good job!",R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,354.84,355.84,Okay.,R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,355.84,358.84,"Now you're going to be the guesser, [apple123].",R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,358.84,359.84,"And you're the teller, [pear124].",R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,359.84,361.84,Which one has the box around it?,R,8,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,361.84,364.84,The...,pear124,9,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,364.84,365.84,The... beaver.,pear124,9,S,NA,the beaver
KPBNaTzQ8rxDECjgD,game28,365.84,372.84,I don't tell any with boxes around it.,apple123,9,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,372.84,373.84,You don't.,R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,373.84,374.84,You're guessing.,R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,374.84,376.84,Did you hear what he said? Yeah.,R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,376.84,377.84,Yeah!,T,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,377.84,378.84,Good job!,R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,378.84,381.34,"Okay, so now you're the guesser, [pear124], so you're going to guess.",R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,381.34,385.34,"So now, [apple123], you tell him which one has the box around it.",R,9,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,385.34,388.34,The beaver.,apple123,10,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,388.34,390.34,Which one has the box?,R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,390.34,391.34,I trick,apple123,10,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,390.34,391.34,"No, don't trick.",R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,391.34,392.34,Don't trick.,R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,392.34,394.34,Tell him which one has the box around it.,R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,394.34,395.34,The bat.,apple123,10,S,NA,the bat
KPBNaTzQ8rxDECjgD,game28,395.34,396.34,Yay!,T,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,396.34,397.34,Yay!,R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,397.34,401.52,"Okay, now you're the guesser, [apple123], and you're the teller.",R,10,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,402.16,403.56,Tell them which one has the box?,R,11,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,404.2,405.52,The person.,pear124,11,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,408.44,409.04,Touch it.,R,11,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,411.14,411.78,Yay!,T,11,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,412.38,416.22,"Okay, now you're the guesser and you're the teller.",R,11,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,416.4,418.22,Which one has the black box around it?,R,11,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,419.02,423.54,The people.,apple123,12,S,NA,the people
KPBNaTzQ8rxDECjgD,game28,423.54,424.54,Yay!,T,12,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,424.54,425.54,Yay!,R,12,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,425.54,432.54,"Okay, now you're the guesser and you're the teller, [pear124].",R,13,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,432.54,433.54,Which one has the box?,R,13,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,433.54,434.54,The person.,pear124,13,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,434.54,435.54,Yay!,R,13,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,435.54,436.54,Woo!,T,13,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,436.54,438.54,Woo!,pear124,13,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,438.54,440.54,"It said, woo!",pear124,13,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,440.54,443.54,Now you're the guesser and you're the teller.,R,13,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,443.54,445.54,Which one has the box around it?,R,14,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,445.54,447.54,The...,apple123,14,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,447.54,449.54,I don't know which one.,apple123,14,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,449.54,460.46,I don't know 'cause I don't know what is that.,apple123,14,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,460.46,462.72,What does it look like to you?,R,14,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,462.72,470,It looks... which one is it? The which one on other side.,pear124,14,L,NA,NA
KPBNaTzQ8rxDECjgD,game28,470,471,The person.,apple123,14,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,471,472,Mm-hmm.,R,14,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,472,473,The person.,R,14,NA,Y,NA
KPBNaTzQ8rxDECjgD,game28,473,481,"Oh, that's okay. We can try again.",R,14,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,481,486,Okay. Now you're going to be the guesser and you're the teller. So which one has the box around?,R,15,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,486,487,The person.,pear124,15,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,487,492,The person.,pear124,15,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,492,496,"Oh, that's okay. Okay.",R,15,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,496,498,We both got 'aww'.,pear124,15,S,NA,NA
KPBNaTzQ8rxDECjgD,game28,498,501,That's okay. You're the guesser now and you're the teller.,R,15,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,501,503,Can you tell them what's in that box?,R,16,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,503,504,The person.,apple123,16,S,NA,the person
KPBNaTzQ8rxDECjgD,game28,504,505.76,Can you be descriptive?,R,16,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,505.76,507.76,Like what is the person doing?,R,16,NA,"Y, kind of",NA
KPBNaTzQ8rxDECjgD,game28,505.76,507.76,Holding its fingers,apple123,16,S,NA,the person holding its fingers
KPBNaTzQ8rxDECjgD,game28,507.76,512.76,Yeah!,T,16,NA,NA,NA
KPBNaTzQ8rxDECjgD,game28,512.76,515.76,Yay!,R,16,NA,NA,NA
